KAJ8019408	XP_030852855
KAJ8026095	XP_783188
KAJ8026159	XP_030841594
KAJ8025615	XP_003729002
KAJ8025647	XP_781292
KAJ8025679	XP_011678302
KAJ8025711	XP_030841482
KAJ8025743	XP_030842191
KAJ8025807	XP_791628
KAJ8039420	XP_003723790
KAJ8039452	XP_030833779
KAJ8039260	XP_030853771
KAJ8039292	XP_030836799
KAJ8039068	XP_030853315
KAJ8039100	XP_030853887
KAJ8038844	XP_030853424
KAJ8038876	XP_030854050
KAJ8038972	XP_030853531
KAJ8024643	XP_030845827
KAJ8024739	XP_030846334
KAJ8024835	XP_030846632
KAJ8024483	XP_030845940
KAJ8028742	XP_030836123
KAJ8028774	XP_030836768
KAJ8028294	XP_030836206
KAJ8020675	XP_030830102
KAJ8020707	XP_030830203
KAJ8020035	XP_030830229
KAJ8020067	XP_796005
KAJ8020163	XP_030830812
KAJ8019811	XP_030855125
KAJ8019843	XP_030830705
KAJ8025830	XP_799407
KAJ8025894	XP_790977
KAJ8025958	XP_030842142
KAJ8025990	XP_030841739
KAJ8026022	XP_030842261
KAJ8026054	XP_003727279
KAJ8026182	XP_030841387
KAJ8026214	XP_797923
KAJ8026278	XP_030841264
KAJ8026374	XP_030841559
KAJ8026438	XP_030840469
KAJ8026534	XP_030856238
KAJ8026694	XP_030851270
KAJ8026758	XP_030851013
KAJ8026790	XP_001198480
KAJ8026982	XP_779901
KAJ8027110	XP_030851786
KAJ8027142	XP_011662471
KAJ8023558	XP_030845371
KAJ8033318	XP_003729500
KAJ8022979	XP_030843839
KAJ8023075	XP_030835671
KAJ8029414	XP_791707
KAJ8029446	XP_791313
KAJ8029510	XP_782629
KAJ8029542	XP_003723825
KAJ8029574	XP_030832494
KAJ8037849	XP_800344
KAJ8037881	XP_030839947
KAJ8037913	XP_030840933
KAJ8038105	XP_030847714
KAJ8038329	XP_030852890
KAJ8038585	XP_030852886
KAJ8038617	XP_011676653
KAJ8038681	XP_030831875
KAJ8038745	XP_030852980
KAJ8038777	XP_030853130
KAJ8039129	XP_030853573
KAJ8039161	XP_030853704
KAJ8039385	XP_030853719
KAJ8039449	XP_030853896
KAJ8039481	XP_795453
KAJ8039577	XP_030853744
KAJ8039897	XP_030851492
KAJ8040089	XP_030852510
KAJ8040217	XP_030851891
KAJ8040313	XP_030831608
KAJ8040345	XP_030850738
KAJ8040409	XP_030851643
KAJ8040441	XP_030852393
KAJ8040473	XP_030851465
KAJ8040505	XP_030853388
KAJ8040537	XP_796186
KAJ8040793	XP_030851434
KAJ8041017	XP_030851419
KAJ8041049	XP_787577
KAJ8041177	XP_030831852
KAJ8041241	XP_003726136
KAJ8041369	XP_030831250
KAJ8041465	XP_030831506
KAJ8041497	XP_030835737
KAJ8041529	XP_030830984
KAJ8041657	XP_798395
KAJ8041689	XP_782482
KAJ8041721	XP_030831821
KAJ8041785	XP_030831697
KAJ8041977	XP_011660886
KAJ8042041	XP_030831121
KAJ8042105	XP_030831900
KAJ8042137	XP_780915
KAJ8042233	XP_030831818
KAJ8042361	XP_030831734
KAJ8042393	XP_780933
KAJ8042425	XP_003729121
KAJ8042457	XP_030835954
KAJ8042617	XP_030848118
KAJ8042649	XP_790387
KAJ8042681	XP_030847426
KAJ8042777	XP_030847377
KAJ8042809	XP_003724282
KAJ8043001	XP_030848091
KAJ8043033	XP_011667038
KAJ8043289	XP_030847932
KAJ8043609	XP_030827865
KAJ8043673	XP_030847183
KAJ8043769	XP_791224
KAJ8043801	XP_030847895
KAJ8043833	XP_030848136
KAJ8043897	XP_030847821
KAJ8043993	XP_030846981
KAJ8044089	XP_030855863
KAJ8044121	XP_784878
KAJ8044185	XP_011665981
KAJ8044313	XP_782504
KAJ8044377	XP_030854242
KAJ8044441	XP_030854289
KAJ8044473	XP_030854223
KAJ8044537	XP_030839707
KAJ8044633	XP_030854339
KAJ8044761	XP_782335
KAJ8044793	XP_030855644
KAJ8044825	XP_030847215
KAJ8044985	XP_011661926
KAJ8045113	XP_030854820
KAJ8045177	XP_030855175
KAJ8045209	XP_030854937
KAJ8045241	XP_001197735
KAJ8045273	XP_030855559
KAJ8045305	XP_030854217
KAJ8045401	XP_799698
KAJ8045465	XP_782811
KAJ8045497	XP_030854956
KAJ8045561	XP_030855028
KAJ8045657	XP_030854857
KAJ8045689	XP_030854723
KAJ8045753	XP_030855399
KAJ8045817	XP_030835799
KAJ8045849	XP_782631
KAJ8045881	XP_030854764
KAJ8045945	XP_030855379
KAJ8046009	XP_783742
KAJ8046041	XP_030854694
KAJ8046073	XP_011666361
KAJ8046233	XP_793542
KAJ8046265	XP_030827909
KAJ8046329	XP_030855939
KAJ8046361	XP_011670143
KAJ8046393	XP_030855718
KAJ8046425	XP_030828148
KAJ8046553	XP_011668023
KAJ8046617	XP_030827971
KAJ8046777	XP_030848229
KAJ8047097	XP_030855947
KAJ8047129	XP_003728982
KAJ8047161	XP_011668949
KAJ8047257	XP_030856129
KAJ8047385	XP_030828512
KAJ8047449	NP_001116983
KAJ8047641	XP_030855540
KAJ8047833	XP_030827836
KAJ8047929	XP_011661320
KAJ8048377	XP_011666894
KAJ8048761	XP_030830946
KAJ8049785	XP_030831825
KAJ8049945	XP_030828101
KAJ8018618	XP_030845071
KAJ8019162	XP_030835027
KAJ8019514	XP_030829828
KAJ8019546	XP_030829960
KAJ8019674	XP_030845513
KAJ8019706	XP_798456
KAJ8019738	XP_030829583
KAJ8019866	XP_789477
KAJ8019898	XP_030830072
KAJ8019962	XP_030830615
KAJ8019994	XP_030839868
KAJ8020090	XP_781458
KAJ8020218	XP_030830856
KAJ8020314	XP_030829881
KAJ8020346	XP_011663591
KAJ8020506	XP_788633
KAJ8020538	XP_030832713
KAJ8020666	XP_030830175
KAJ8020794	XP_011669388
KAJ8020826	XP_030830541
KAJ8020890	XP_030829870
KAJ8021146	XP_030830507
KAJ8021242	XP_011671385
KAJ8021370	XP_030843095
KAJ8021402	XP_030842839
KAJ8021562	XP_030842777
KAJ8021626	XP_030837509
KAJ8021850	XP_030842657
KAJ8021914	XP_030843131
KAJ8022042	XP_030842725
KAJ8022170	XP_030842521
KAJ8022202	XP_030843556
KAJ8022266	XP_011662799
KAJ8022298	XP_011667500
KAJ8022394	XP_011676620
KAJ8022458	XP_003728052
KAJ8022490	XP_030835263
KAJ8022522	XP_003727814
KAJ8022682	XP_787272
KAJ8022714	XP_030835543
KAJ8022874	XP_030835258
KAJ8022938	XP_030834968
KAJ8023002	XP_030835356
KAJ8023418	XP_030845480
KAJ8023450	XP_030845280
KAJ8023738	XP_003725384
KAJ8023834	XP_011667004
KAJ8023962	XP_003727596
KAJ8024026	XP_030845387
KAJ8024058	XP_030855598
KAJ8024122	XP_030845620
KAJ8024154	XP_003725353
KAJ8024346	XP_011664733
KAJ8024474	XP_030846517
KAJ8024506	XP_030846372
KAJ8024570	XP_030846727
KAJ8024666	XP_030827833
KAJ8024794	XP_030840669
KAJ8024826	XP_785865
KAJ8024986	XP_795323
KAJ8025082	XP_030845694
KAJ8025146	XP_794032
KAJ8025178	XP_796223
KAJ8025370	XP_789260
KAJ8025466	XP_030842043
KAJ8025498	XP_030841359
KAJ8025562	XP_030841510
KAJ8025658	XP_030841498
KAJ8025722	XP_030842094
KAJ8025754	XP_786137
KAJ8025786	XP_003727301
KAJ8025850	XP_030841320
KAJ8025882	XP_030841766
KAJ8025914	XP_030841289
KAJ8025946	XP_030842144
KAJ8026074	XP_030841298
KAJ8026170	XP_786955
KAJ8026234	XP_030841643
KAJ8026298	XP_030841703
KAJ8026362	XP_030848796
KAJ8026426	XP_030850996
KAJ8026458	XP_789225
KAJ8026490	XP_030850599
KAJ8026522	XP_030850851
KAJ8026650	XP_791328
KAJ8026682	XP_030831755
KAJ8026778	XP_800620
KAJ8026842	XP_030850863
KAJ8026970	XP_030850526
KAJ8027066	XP_782179
KAJ8027354	XP_793436
KAJ8027642	XP_030828656
KAJ8027706	XP_003724329
KAJ8027866	NP_001118236
KAJ8027994	XP_030836739
KAJ8028026	XP_030836426
KAJ8028250	XP_030836187
KAJ8028378	XP_030836869
KAJ8028410	XP_030836734
KAJ8028474	XP_030837064
KAJ8028570	XP_030836598
KAJ8028634	XP_030836879
KAJ8028666	XP_030836525
KAJ8028794	XP_030828409
KAJ8028826	XP_030836669
KAJ8028890	XP_030832261
KAJ8028954	XP_011678571
KAJ8029082	XP_793568
KAJ8029114	XP_003729315
KAJ8029306	XP_030846518
KAJ8029466	XP_011679398
KAJ8029562	XP_792346
KAJ8029594	NP_999724
KAJ8029722	XP_030832663
KAJ8029914	XP_003728241
KAJ8029946	XP_030832838
KAJ8030010	XP_003724165
KAJ8030042	XP_030832316
KAJ8030170	XP_011662574
KAJ8030522	XP_030837979
KAJ8030586	XP_030837848
KAJ8030650	XP_030838297
KAJ8030682	XP_782053
KAJ8030746	XP_030854636
KAJ8030778	XP_030837897
KAJ8030810	XP_030837444
KAJ8030842	XP_030838074
KAJ8030970	XP_030837885
KAJ8031130	XP_030837988
KAJ8031162	XP_030837302
KAJ8031418	XP_793982
KAJ8031866	XP_030844082
KAJ8031898	XP_030844528
KAJ8032442	XP_030843702
KAJ8032602	XP_003726868
KAJ8032986	XP_030839326
KAJ8033018	XP_030838847
KAJ8033082	XP_030837814
KAJ8033530	XP_030838948
KAJ8033690	XP_030839199
KAJ8033722	XP_003729764
KAJ8033850	XP_011660799
KAJ8034266	XP_030833396
KAJ8034490	XP_781025
KAJ8034554	XP_796332
KAJ8034842	XP_781716
KAJ8034874	XP_011660675
KAJ8034906	XP_030834515
KAJ8035258	XP_030850707
KAJ8035290	XP_030833774
KAJ8035450	XP_011661157
KAJ8035546	XP_030853494
KAJ8035578	XP_798585
KAJ8035610	XP_030856389
KAJ8035706	XP_786609
KAJ8035802	XP_030829239
KAJ8035834	XP_030856031
KAJ8035866	XP_001200797
KAJ8035994	XP_030827801
KAJ8036154	XP_030828183
KAJ8036410	XP_011666483
KAJ8036506	XP_030829095
KAJ8036538	XP_030842744
KAJ8036602	XP_030828773
KAJ8036890	XP_030840087
KAJ8036922	XP_030840212
KAJ8037082	XP_003727479
KAJ8037146	XP_011675478
KAJ8037434	XP_793669
KAJ8037498	XP_030854570
KAJ8037690	XP_030840102
KAJ8037722	XP_030834152
KAJ8037818	XP_030840935
KAJ8037978	XP_011673459
KAJ8038010	XP_792976
KAJ8038170	XP_780235
KAJ8038458	XP_030843470
KAJ8038586	XP_030838855
KAJ8038682	XP_011661680
KAJ8038714	XP_780142
KAJ8038746	XP_784920
KAJ8038970	XP_030853823
KAJ8039162	XP_030853052
KAJ8039258	XP_030830093
KAJ8039418	XP_011679766
KAJ8039482	XP_030853920
KAJ8039578	XP_030853897
KAJ8039738	XP_030852301
KAJ8039834	XP_011677577
KAJ8039898	XP_030834697
KAJ8039994	XP_030851731
KAJ8040026	XP_030844212
KAJ8040090	XP_003725538
KAJ8040346	XP_030852613
KAJ8040410	XP_030851863
KAJ8040506	XP_030844412
KAJ8040602	XP_011672389
KAJ8040634	XP_030852012
KAJ8040890	XP_030835412
KAJ8041050	XP_030831654
KAJ8041370	XP_030831189
KAJ8041562	XP_789683
KAJ8041594	XP_030831928
KAJ8041690	XP_030831991
KAJ8041722	XP_030831369
KAJ8041818	XP_030831319
KAJ8041850	XP_030830959
KAJ8041946	XP_785320
KAJ8042106	XP_030831260
KAJ8042138	XP_030831881
KAJ8042298	XP_030831912
KAJ8042330	XP_030831364
KAJ8042362	XP_030832053
KAJ8042426	XP_789397
KAJ8042490	XP_011671928
KAJ8042618	XP_030836031
KAJ8042650	XP_030847943
KAJ8042682	XP_030847381
KAJ8042810	XP_030846910
KAJ8042842	XP_011664167
KAJ8042906	XP_030848251
KAJ8043386	XP_780297
KAJ8043610	XP_790861
KAJ8043770	XP_003728753
KAJ8043898	XP_796390
KAJ8043930	XP_789289
KAJ8044154	XP_787696
KAJ8044186	XP_030847575
KAJ8044314	XP_788216
KAJ8044410	XP_011684038
KAJ8044442	XP_030854294
KAJ8044506	XP_003729347
KAJ8044538	XP_030854427
KAJ8044634	XP_011681630
KAJ8044698	XP_030830863
KAJ8044986	XP_030854811
KAJ8045082	XP_030833040
KAJ8045114	XP_787992
KAJ8045146	XP_030854903
KAJ8045178	NP_001020382
KAJ8045242	XP_791140
KAJ8045306	XP_792404
KAJ8045338	XP_030855628
KAJ8045402	XP_011675695
KAJ8045466	XP_030855353
KAJ8045786	XP_001178435
KAJ8045850	XP_790209
KAJ8045882	XP_001182486
KAJ8045946	XP_030846974
KAJ8045978	XP_030855575
KAJ8046010	XP_780737
KAJ8046042	XP_030855209
KAJ8046074	XP_011666356
KAJ8046202	XP_003729701
KAJ8046266	XP_001175610
KAJ8046522	XP_030828050
KAJ8046554	XP_030856228
KAJ8046650	XP_030828896
KAJ8046874	XP_030856164
KAJ8047066	NP_001028822
KAJ8047098	XP_030856178
KAJ8047162	XP_030828235
KAJ8047322	XP_793573
KAJ8047578	XP_011681887
KAJ8047610	XP_030855839
KAJ8047706	XP_011682012
KAJ8047802	XP_781527
KAJ8047866	XP_001175939
KAJ8048346	XP_030840064
KAJ8048506	XP_011663143
KAJ8048570	XP_011666307
KAJ8049146	XP_030848610
KAJ8049178	XP_030849210
KAJ8049754	XP_030855517
KAJ8050042	XP_030849863
KAJ8050202	XP_030839764
KAJ8050842	XP_030848570
KAJ8018107	XP_030832188
KAJ8018299	XP_030850852
KAJ8018331	XP_030832840
KAJ8018427	XP_030829690
KAJ8019515	XP_030829736
KAJ8019611	XP_030829651
KAJ8019643	XP_030830416
KAJ8019739	XP_003727546
KAJ8019835	XP_030847433
KAJ8020251	XP_011676777
KAJ8020347	XP_030830258
KAJ8020603	XP_003730975
KAJ8020795	XP_030843583
KAJ8020827	XP_003726274
KAJ8020923	XP_030834673
KAJ8021083	XP_030847015
KAJ8021147	XP_030829576
KAJ8021243	XP_030842631
KAJ8021371	XP_001177757
KAJ8021403	XP_030835508
KAJ8021435	XP_030837515
KAJ8021499	XP_030847543
KAJ8021563	NP_999632
KAJ8021627	XP_030835357
KAJ8021915	NP_001232902
KAJ8022043	XP_001184251
KAJ8022075	XP_030828524
KAJ8022203	XP_011675972
KAJ8022267	XP_030835560
KAJ8022299	NP_999832
KAJ8022363	XP_030835450
KAJ8022395	XP_030854752
KAJ8022491	XP_030835273
KAJ8022523	XP_003729739
KAJ8022619	XP_030835053
KAJ8022651	XP_030834918
KAJ8022683	XP_030835353
KAJ8022779	XP_799052
KAJ8022907	XP_030835490
KAJ8022939	XP_795616
KAJ8023099	XP_789039
KAJ8023291	XP_792540
KAJ8023419	XP_030845021
KAJ8023515	XP_030845569
KAJ8023547	XP_030845342
KAJ8023739	XP_001198056
KAJ8023771	XP_030844677
KAJ8023963	XP_030845658
KAJ8024219	XP_030845624
KAJ8024251	XP_011680778
KAJ8024411	XP_030845660
KAJ8024443	XP_030846721
KAJ8024475	XP_030845941
KAJ8024571	XP_030846725
KAJ8024603	XP_030846434
KAJ8024699	XP_011661190
KAJ8024795	XP_030846205
KAJ8024955	XP_030845986
KAJ8024987	XP_030846527
KAJ8025115	XP_030846399
KAJ8025147	XP_011673815
KAJ8025307	XP_030849372
KAJ8025371	XP_030842269
KAJ8025403	XP_011665501
KAJ8025435	XP_011669647
KAJ8025467	XP_792112
KAJ8025499	XP_030841706
KAJ8025531	XP_030841487
KAJ8025659	XP_030842166
KAJ8025755	XP_030842172
KAJ8025787	XP_030841858
KAJ8025851	XP_030841956
KAJ8025915	XP_030841252
KAJ8025947	XP_030841295
KAJ8026043	XP_784125
KAJ8026075	XP_030841501
KAJ8026107	XP_011670052
KAJ8026171	NP_001165523
KAJ8026267	XP_030841693
KAJ8026331	XP_003727198
KAJ8026363	XP_030841687
KAJ8026427	XP_030850472
KAJ8026491	XP_011673912
KAJ8026651	XP_792032
KAJ8026907	XP_030850254
KAJ8027035	XP_030844057
KAJ8027067	XP_030850994
KAJ8027131	XP_011665789
KAJ8027227	XP_030850395
KAJ8027419	XP_030828531
KAJ8027451	XP_030851191
KAJ8027483	XP_030850855
KAJ8027515	XP_030850311
KAJ8027739	XP_030836293
KAJ8027771	XP_791722
KAJ8027835	XP_030852920
KAJ8027899	XP_030836278
KAJ8027963	XP_030836713
KAJ8028123	XP_030836626
KAJ8028251	XP_789627
KAJ8028315	XP_030836745
KAJ8028379	XP_030836564
KAJ8028411	XP_030854568
KAJ8028475	XP_011669090
KAJ8028635	XP_793902
KAJ8028667	XP_030836528
KAJ8028763	XP_001197675
KAJ8028827	XP_030836900
KAJ8028891	XP_030827845
KAJ8028955	XP_786425
KAJ8028987	XP_030854413
KAJ8029083	XP_030832403
KAJ8029307	XP_011679391
KAJ8029339	XP_787596
KAJ8029403	XP_030832308
KAJ8029435	XP_030832359
KAJ8029467	XP_030832490
KAJ8029563	XP_003724470
KAJ8029595	XP_003730972
KAJ8029691	XP_030832429
KAJ8029723	XP_787025
KAJ8029755	XP_003726551
KAJ8029819	XP_030832661
KAJ8029851	XP_030833028
KAJ8029883	XP_783565
KAJ8029915	XP_030833130
KAJ8030043	XP_030832772
KAJ8030171	XP_003725552
KAJ8030299	XP_030844031
KAJ8030523	XP_030842778
KAJ8030683	XP_003724697
KAJ8030747	XP_030837399
KAJ8030843	XP_030837816
KAJ8030971	XP_030854409
KAJ8031035	XP_011665493
KAJ8031067	XP_030838081
KAJ8031131	XP_030838141
KAJ8031195	XP_030838091
KAJ8031323	XP_011665118
KAJ8031355	XP_030838233
KAJ8031387	XP_030844220
KAJ8031579	XP_030833438
KAJ8031707	XP_003730505
KAJ8031739	XP_030843857
KAJ8032027	XP_030844363
KAJ8032091	XP_784807
KAJ8032443	XP_030849842
KAJ8032987	XP_030838760
KAJ8033019	XP_030838840
KAJ8033051	XP_795970
KAJ8033083	XP_030838925
KAJ8033531	XP_795222
KAJ8033723	XP_030838666
KAJ8033915	XP_030838781
KAJ8034203	XP_030850550
KAJ8034299	XP_011665230
KAJ8034523	XP_030847245
KAJ8034555	XP_030834138
KAJ8034843	XP_011665074
KAJ8034875	XP_030833378
KAJ8034907	XP_030834080
KAJ8035003	XP_030833437
KAJ8035291	XP_030833849
KAJ8035355	XP_003726664
KAJ8035451	XP_011661156
KAJ8035547	XP_011660909
KAJ8035579	XP_030828077
KAJ8035611	XP_030828006
KAJ8035675	XP_030828651
KAJ8035803	XP_795754
KAJ8035835	XP_030856034
KAJ8035963	XP_011661612
KAJ8035995	XP_030853077
KAJ8036123	XP_030828545
KAJ8036155	XP_030828601
KAJ8036219	XP_030856397
KAJ8036283	XP_030828967
KAJ8036411	NP_001075435
KAJ8036475	XP_799116
KAJ8036571	XP_030829055
KAJ8036667	XP_030828661
KAJ8036795	XP_791206
KAJ8036923	XP_793152
KAJ8036987	XP_030832599
KAJ8037083	XP_030839271
KAJ8037147	XP_030842323
KAJ8037307	XP_030840782
KAJ8037371	XP_030854556
KAJ8037435	XP_030840643
KAJ8037499	XP_030854591
KAJ8037595	XP_030840228
KAJ8037627	XP_030855359
KAJ8037691	XP_030840108
KAJ8037723	XP_030833445
KAJ8037787	XP_030834057
KAJ8037851	XP_030840132
KAJ8037915	XP_782410
KAJ8038011	XP_011679379
KAJ8038043	XP_003728460
KAJ8038075	XP_011666474
KAJ8038107	XP_789891
KAJ8038267	XP_030852916
KAJ8038587	XP_001198502
KAJ8038619	XP_030853060
KAJ8038715	XP_030853271
KAJ8038875	XP_011671849
KAJ8039099	XP_781328
KAJ8039163	XP_030853779
KAJ8039195	XP_030853399
KAJ8039387	XP_001201724
KAJ8039451	XP_030852918
KAJ8039547	XP_011682466
KAJ8039579	XP_011671177
KAJ8039707	XP_030851531
KAJ8039739	XP_783327
KAJ8039771	XP_030835946
KAJ8039867	XP_030852761
KAJ8039899	XP_011663889
KAJ8039931	XP_030851736
KAJ8040091	XP_030852184
KAJ8040123	XP_030852204
KAJ8040283	XP_011677245
KAJ8040347	XP_030851474
KAJ8040411	XP_030851519
KAJ8040507	XP_030851485
KAJ8040539	XP_030852674
KAJ8040603	XP_030851734
KAJ8040635	XP_030851795
KAJ8040667	XP_030851723
KAJ8041179	XP_780015
KAJ8041211	XP_783500
KAJ8041243	XP_030831554
KAJ8041275	XP_030831451
KAJ8041371	XP_030831436
KAJ8041403	XP_003728359
KAJ8041467	XP_030831497
KAJ8041595	XP_030831591
KAJ8041627	XP_030830913
KAJ8041691	XP_001175932
KAJ8041755	XP_030831422
KAJ8041787	XP_785441
KAJ8041819	XP_030832028
KAJ8041851	XP_030831092
KAJ8041947	XP_003725256
KAJ8042011	XP_786252
KAJ8042043	XP_030831032
KAJ8042139	XP_030831574
KAJ8042427	XP_030830640
KAJ8042459	XP_030831615
KAJ8042491	XP_030831454
KAJ8042619	XP_030847259
KAJ8042683	XP_784834
KAJ8042747	XP_003727161
KAJ8042843	XP_030846947
KAJ8042907	XP_030847246
KAJ8043035	XP_030847629
KAJ8043291	XP_030847308
KAJ8043323	XP_003724514
KAJ8043675	XP_011679336
KAJ8043771	XP_030847809
KAJ8043803	XP_030847892
KAJ8043899	XP_030847820
KAJ8044123	NP_001354494
KAJ8044155	XP_003727980
KAJ8044251	XP_030847385
KAJ8044347	XP_030854251
KAJ8044475	XP_800071
KAJ8044539	XP_011671114
KAJ8044571	XP_799858
KAJ8044667	XP_030854380
KAJ8044731	XP_030854275
KAJ8044763	XP_001176091
KAJ8044795	XP_030830647
KAJ8044891	XP_030851426
KAJ8044955	XP_793170
KAJ8044987	XP_011672357
KAJ8045019	XP_030854235
KAJ8045051	XP_783407
KAJ8045083	XP_030854377
KAJ8045147	XP_791245
KAJ8045211	NP_001138449
KAJ8045243	XP_781155
KAJ8045307	XP_030854527
KAJ8045339	XP_786049
KAJ8045595	XP_003726246
KAJ8045627	XP_011664853
KAJ8045755	XP_786089
KAJ8045787	XP_030855230
KAJ8045851	XP_030854686
KAJ8045883	XP_030855216
KAJ8045915	XP_030855529
KAJ8045947	XP_030854321
KAJ8045979	XP_030855136
KAJ8046011	XP_011680078
KAJ8046043	XP_786105
KAJ8046075	XP_030854571
KAJ8046363	XP_030856093
KAJ8046523	XP_011670679
KAJ8046651	XP_030828356
KAJ8046683	XP_030828765
KAJ8046747	XP_030841243
KAJ8046811	XP_030828599
KAJ8046907	XP_030827969
KAJ8047067	XP_030828078
KAJ8047131	XP_003730244
KAJ8047323	XP_030829251
KAJ8047579	XP_030829412
KAJ8047611	XP_030829283
KAJ8047643	XP_030828970
KAJ8047707	XP_801877
KAJ8047771	XP_030829356
KAJ8047803	XP_785933
KAJ8047835	XP_788542
KAJ8047931	XP_030848549
KAJ8049755	XP_030848484
KAJ8050363	XP_030848860
KAJ8050459	XP_030849244
KAJ8017468	XP_030835842
KAJ8019004	XP_030853867
KAJ8019484	NP_999752
KAJ8019612	XP_030830038
KAJ8019644	XP_030830633
KAJ8019676	XP_030830542
KAJ8019804	XP_030829593
KAJ8019836	XP_001175653
KAJ8020060	XP_003724038
KAJ8020316	XP_030843479
KAJ8020444	XP_030838875
KAJ8020476	XP_030830180
KAJ8020668	XP_030830824
KAJ8020764	XP_030830217
KAJ8020796	XP_003727466
KAJ8020828	XP_030830840
KAJ8020892	XP_030853635
KAJ8020988	XP_030830001
KAJ8021020	XP_030830360
KAJ8021180	XP_791266
KAJ8021372	XP_030842831
KAJ8021660	XP_030843036
KAJ8021852	XP_780716
KAJ8022044	XP_030843179
KAJ8022076	XP_030843067
KAJ8022140	XP_030842606
KAJ8022172	XP_030842774
KAJ8022204	XP_003727927
KAJ8022268	XP_030835431
KAJ8022300	XP_011677216
KAJ8022364	XP_792482
KAJ8022396	XP_784266
KAJ8022876	XP_030835441
KAJ8022940	XP_030835352
KAJ8023004	XP_782935
KAJ8023036	XP_030835159
KAJ8023132	XP_011675373
KAJ8023196	XP_030835453
KAJ8023580	XP_030845137
KAJ8023740	XP_030844717
KAJ8023964	XP_030829996
KAJ8024028	XP_030844909
KAJ8024188	XP_787258
KAJ8024220	XP_030837206
KAJ8024540	XP_003729577
KAJ8024572	XP_011665076
KAJ8024796	XP_030845898
KAJ8024828	XP_030845854
KAJ8024892	XP_030830543
KAJ8024924	XP_003725566
KAJ8024956	XP_011672608
KAJ8025084	XP_030846289
KAJ8025276	XP_030830434
KAJ8025308	XP_030849061
KAJ8025372	XP_011664172
KAJ8025404	XP_782992
KAJ8025436	XP_030841265
KAJ8025532	XP_030841486
KAJ8025660	XP_003724051
KAJ8025724	XP_030841543
KAJ8025756	XP_030842018
KAJ8025788	XP_030841758
KAJ8025948	XP_030842150
KAJ8026012	XP_030841146
KAJ8026108	XP_030841309
KAJ8026140	XP_030850511
KAJ8026268	XP_030851112
KAJ8026332	XP_784183
KAJ8026428	XP_030850404
KAJ8026492	XP_030850284
KAJ8026652	XP_030850758
KAJ8026684	XP_030850986
KAJ8026716	XP_030851052
KAJ8026844	XP_011673368
KAJ8026908	XP_783727
KAJ8026940	XP_030838719
KAJ8027068	XP_003729869
KAJ8027100	XP_030850307
KAJ8027132	XP_030850303
KAJ8027164	XP_030850351
KAJ8027260	XP_030828779
KAJ8027324	XP_030850850
KAJ8027356	XP_030851248
KAJ8027420	XP_030850794
KAJ8027452	XP_011674762
KAJ8027484	XP_011670674
KAJ8027516	XP_030850141
KAJ8027612	XP_030850158
KAJ8027644	XP_030828644
KAJ8027772	XP_003731734
KAJ8027804	XP_030836097
KAJ8027932	XP_030836055
KAJ8027964	XP_030836314
KAJ8028028	XP_030836427
KAJ8028124	XP_780102
KAJ8028188	XP_030836708
KAJ8028284	XP_030836258
KAJ8028348	XP_001176098
KAJ8028476	XP_030836808
KAJ8028508	XP_030836543
KAJ8028540	XP_030836834
KAJ8028668	XP_030836683
KAJ8028700	XP_030836956
KAJ8028860	XP_030853703
KAJ8028956	XP_030832976
KAJ8028988	XP_030832465
KAJ8029020	XP_011679969
KAJ8029084	XP_003730971
KAJ8029148	XP_030833018
KAJ8029244	XP_781774
KAJ8029276	XP_030835568
KAJ8029308	XP_030833208
KAJ8029468	XP_783117
KAJ8029564	XP_030833098
KAJ8029596	XP_782157
KAJ8029628	XP_030832808
KAJ8029660	XP_030833051
KAJ8029756	XP_789857
KAJ8029852	XP_030832948
KAJ8030012	XP_003726121
KAJ8030204	XP_030837713
KAJ8030460	XP_030838063
KAJ8030588	XP_030837864
KAJ8030652	XP_030837552
KAJ8030684	XP_030837327
KAJ8030812	XP_011668985
KAJ8030972	XP_030837965
KAJ8031068	XP_003727120
KAJ8031100	XP_030837611
KAJ8031196	XP_030838250
KAJ8031292	XP_030837849
KAJ8031324	XP_030838349
KAJ8031740	XP_030844611
KAJ8031932	XP_030843865
KAJ8032028	XP_784868
KAJ8032124	XP_030843941
KAJ8032540	XP_780885
KAJ8033020	XP_787471
KAJ8033084	XP_030838576
KAJ8033212	XP_030838727
KAJ8033468	XP_011662867
KAJ8033692	XP_792493
KAJ8033724	XP_030838667
KAJ8033852	XP_787044
KAJ8034172	XP_030833938
KAJ8034268	XP_784695
KAJ8034460	XP_011683341
KAJ8034492	XP_791458
KAJ8034524	XP_030847285
KAJ8035004	XP_030833621
KAJ8035068	XP_030832689
KAJ8035260	XP_030834105
KAJ8035356	XP_030834707
KAJ8035548	XP_030856219
KAJ8035580	XP_030828929
KAJ8035612	XP_030828844
KAJ8035644	XP_030828683
KAJ8035676	XP_003728171
KAJ8035708	XP_784835
KAJ8035772	XP_030829280
KAJ8035996	XP_795163
KAJ8036092	XP_030842723
KAJ8036284	XP_030855922
KAJ8036316	XP_030855938
KAJ8036444	XP_001187188
KAJ8036476	XP_030839507
KAJ8036508	XP_795821
KAJ8036668	XP_030853608
KAJ8036700	XP_030853273
KAJ8036732	XP_030828784
KAJ8036892	XP_030832581
KAJ8036924	XP_030840015
