HOLleu_40989	MGLB19768
HOLleu_34027	MGLB04805
HOLleu_34104	MGLB04522
HOLleu_34142	MGLB04558
HOLleu_34183	MGLB04978
HOLleu_31238	MGLB01547
HOLleu_31280	MGLB01513
HOLleu_31321	MGLB02069
HOLleu_31372	MGLB01592
HOLleu_31548	MGLB02142
HOLleu_31712	MGLB02434
HOLleu_31752	MGLB00097
HOLleu_31958	MGLB01624
HOLleu_32100	MGLB01784
HOLleu_32481	MGLB02364
HOLleu_32635	MGLB01991
HOLleu_32843	MGLB02415
HOLleu_29735	MGLB03013
HOLleu_30112	MGLB03030
HOLleu_30437	MGLB02501
HOLleu_30591	MGLB02542
HOLleu_30630	MGLB03102
HOLleu_30710	MGLB02594
HOLleu_30851	MGLB03344
HOLleu_30931	MGLB02758
HOLleu_30972	MGLB02711
HOLleu_31093	MGLB19670
HOLleu_31175	MGLB02586
HOLleu_28142	MGLB05919
HOLleu_28216	MGLB06609
HOLleu_28395	MGLB05978
HOLleu_28438	MGLB02634
HOLleu_28671	MGLB15906
HOLleu_28866	MGLB05923
HOLleu_28992	MGLB06734
HOLleu_29030	MGLB05896
HOLleu_29187	MGLB06079
HOLleu_29442	MGLB05854
HOLleu_29484	MGLB06617
HOLleu_29575	MGLB06318
HOLleu_29615	MGLB06150
HOLleu_26500	MGLB06244
HOLleu_26970	MGLB15011
HOLleu_27042	MGLB15017
HOLleu_27120	MGLB14913
HOLleu_27160	MGLB15053
HOLleu_27240	MGLB16573
HOLleu_27281	MGLB15109
HOLleu_27336	MGLB14752
HOLleu_27374	MGLB17422
HOLleu_27541	MGLB14712
HOLleu_27760	MGLB14804
HOLleu_25117	MGLB05308
HOLleu_25209	MGLB05480
HOLleu_25255	MGLB05268
HOLleu_25968	MGLB05751
HOLleu_23091	MGLB09704
HOLleu_23137	MGLB09928
HOLleu_23216	MGLB09723
HOLleu_23334	MGLB07616
HOLleu_23795	MGLB09875
HOLleu_24018	MGLB05041
HOLleu_24059	MGLB09589
HOLleu_24217	MGLB09912
HOLleu_21031	MGLB03721
HOLleu_21352	MGLB03948
HOLleu_21440	MGLB03659
HOLleu_21850	MGLB12745
HOLleu_21892	MGLB06889
HOLleu_21931	MGLB03820
HOLleu_22422	MGLB03727
HOLleu_22464	MGLB03774
HOLleu_19224	MGLB11097
HOLleu_19259	MGLB11214
HOLleu_19301	MGLB11874
HOLleu_19339	MGLB12079
HOLleu_19383	MGLB20209
HOLleu_19586	MGLB11825
HOLleu_19630	MGLB12418
HOLleu_19677	MGLB11736
HOLleu_19843	MGLB11589
HOLleu_20371	MGLB03177
HOLleu_20505	MGLB11651
HOLleu_20545	MGLB18818
HOLleu_17548	MGLB00525
HOLleu_17588	MGLB01091
HOLleu_17817	MGLB00718
HOLleu_18245	MGLB00359
HOLleu_18325	MGLB01054
HOLleu_18442	MGLB00828
HOLleu_18577	MGLB00838
HOLleu_18613	MGLB01440
HOLleu_18727	MGLB00462
HOLleu_18933	MGLB04618
HOLleu_18973	MGLB00583
HOLleu_19172	MGLB00782
HOLleu_16174	MGLB13787
HOLleu_16215	MGLB13046
HOLleu_16304	MGLB13636
HOLleu_16544	MGLB13759
HOLleu_16794	MGLB13230
HOLleu_17133	MGLB13696
HOLleu_17219	MGLB13341
HOLleu_17340	MGLB13556
HOLleu_13836	MGLB20733
HOLleu_14049	MGLB00385
HOLleu_14173	MGLB20206
HOLleu_14288	MGLB19899
HOLleu_14572	MGLB12259
HOLleu_14608	MGLB20208
HOLleu_14692	MGLB20978
HOLleu_14819	MGLB20992
HOLleu_14942	MGLB20293
HOLleu_14981	MGLB20884
HOLleu_15116	MGLB20174
HOLleu_15325	MGLB10328
HOLleu_15499	MGLB20973
HOLleu_11744	MGLB08558
HOLleu_12046	MGLB08454
HOLleu_12170	MGLB08583
HOLleu_12373	MGLB08734
HOLleu_12461	MGLB08404
HOLleu_12614	MGLB08631
HOLleu_12731	MGLB08413
HOLleu_12771	MGLB08906
HOLleu_12888	MGLB09258
HOLleu_13095	MGLB08473
HOLleu_13128	MGLB09003
HOLleu_13318	MGLB08400
HOLleu_13353	MGLB08364
HOLleu_13393	MGLB08540
HOLleu_13477	MGLB05859
HOLleu_13557	MGLB09232
HOLleu_09416	MGLB02581
HOLleu_09463	MGLB07818
HOLleu_09503	MGLB07563
HOLleu_09667	MGLB07281
HOLleu_09708	MGLB07128
HOLleu_09789	MGLB07460
HOLleu_10445	MGLB07136
HOLleu_10787	MGLB07862
HOLleu_11025	MGLB07283
HOLleu_11203	MGLB07202
HOLleu_11250	MGLB08038
HOLleu_11328	MGLB19564
HOLleu_11537	MGLB08034
HOLleu_11574	MGLB07895
HOLleu_07039	MGLB16399
HOLleu_07149	MGLB17234
HOLleu_07195	MGLB17250
HOLleu_07274	MGLB16103
HOLleu_07316	MGLB17307
HOLleu_07387	MGLB14659
HOLleu_07423	MGLB17541
HOLleu_07502	MGLB17931
HOLleu_07650	MGLB16691
HOLleu_07899	MGLB16883
HOLleu_08013	MGLB06369
HOLleu_08047	MGLB16776
HOLleu_08089	MGLB16292
HOLleu_08126	MGLB16857
HOLleu_08208	MGLB16208
HOLleu_08289	MGLB16954
HOLleu_08329	MGLB16746
HOLleu_08409	MGLB17534
HOLleu_08481	MGLB16576
HOLleu_08869	MGLB16547
HOLleu_08952	MGLB16381
HOLleu_08991	MGLB16618
HOLleu_09116	MGLB17189
HOLleu_09158	MGLB16643
HOLleu_09202	MGLB16255
HOLleu_09249	MGLB17061
HOLleu_04885	MGLB11809
HOLleu_05214	MGLB10974
HOLleu_05257	MGLB11506
HOLleu_05403	MGLB11571
HOLleu_05700	MGLB11259
HOLleu_05960	MGLB11042
HOLleu_05997	MGLB12109
HOLleu_06084	MGLB11844
HOLleu_06176	MGLB08930
HOLleu_06296	MGLB12216
HOLleu_06538	MGLB03111
HOLleu_06651	MGLB11410
HOLleu_06766	MGLB11067
HOLleu_06903	MGLB12393
HOLleu_06986	MGLB12719
HOLleu_00051	MGLB13980
HOLleu_01392	MGLB16525
HOLleu_01756	MGLB13892
HOLleu_03075	MGLB08531
HOLleu_03671	MGLB14147
HOLleu_04199	MGLB14028
HOLleu_44081	MGLB06649
HOLleu_43595	MGLB19746
HOLleu_41144	MGLB19056
HOLleu_41265	MGLB19149
HOLleu_41304	MGLB19920
HOLleu_41590	MGLB07410
HOLleu_39918	MGLB19482
HOLleu_40196	MGLB01301
HOLleu_40238	MGLB16965
HOLleu_40479	MGLB19817
HOLleu_40525	MGLB19501
HOLleu_40602	MGLB19570
HOLleu_40644	MGLB03569
HOLleu_40935	MGLB19960
HOLleu_38387	MGLB18716
HOLleu_38587	MGLB18334
HOLleu_38632	MGLB18407
HOLleu_38731	MGLB07930
HOLleu_38808	MGLB18820
HOLleu_38886	MGLB18750
HOLleu_39420	MGLB18761
HOLleu_39465	MGLB11782
HOLleu_39617	MGLB18126
HOLleu_37112	MGLB10568
HOLleu_37154	MGLB10767
HOLleu_37239	MGLB10277
HOLleu_37281	MGLB19181
HOLleu_37438	MGLB10231
HOLleu_37614	MGLB10450
HOLleu_37650	MGLB10409
HOLleu_37768	MGLB10340
HOLleu_37935	MGLB10331
HOLleu_37984	MGLB10773
HOLleu_38182	MGLB10291
HOLleu_38304	MGLB10662
HOLleu_35662	MGLB00196
HOLleu_35863	MGLB12993
HOLleu_35978	MGLB17725
HOLleu_36014	MGLB17829
HOLleu_36057	MGLB06267
HOLleu_36268	MGLB18005
HOLleu_36305	MGLB17786
HOLleu_36552	MGLB15674
HOLleu_36759	MGLB12875
HOLleu_36884	MGLB17793
HOLleu_36933	MGLB08771
HOLleu_34314	MGLB15561
HOLleu_34352	MGLB15145
HOLleu_34391	MGLB15249
HOLleu_34512	MGLB15196
HOLleu_34548	MGLB15230
HOLleu_34676	MGLB12231
HOLleu_34767	MGLB01448
HOLleu_34807	MGLB15852
HOLleu_34850	MGLB15261
HOLleu_35021	MGLB15813
HOLleu_35062	MGLB15267
HOLleu_35229	MGLB15945
HOLleu_35269	MGLB02005
HOLleu_35481	MGLB01343
HOLleu_32911	MGLB04935
HOLleu_32949	MGLB04182
HOLleu_32986	MGLB04483
HOLleu_33032	MGLB10258
HOLleu_33075	MGLB04131
HOLleu_33116	MGLB05001
HOLleu_33277	MGLB04639
HOLleu_33399	MGLB06980
HOLleu_33437	MGLB04678
HOLleu_33523	MGLB04514
HOLleu_33619	MGLB04536
HOLleu_33659	MGLB04756
HOLleu_33777	MGLB04344
HOLleu_33811	MGLB04309
HOLleu_33853	MGLB12223
HOLleu_33934	MGLB04421
HOLleu_34028	MGLB13947
HOLleu_34063	MGLB04154
HOLleu_34143	MGLB04129
HOLleu_34184	MGLB04305
HOLleu_31240	MGLB01820
HOLleu_31322	MGLB02048
HOLleu_31549	MGLB02359
HOLleu_31870	MGLB01924
HOLleu_32052	MGLB00039
HOLleu_32101	MGLB02340
HOLleu_32181	MGLB02278
HOLleu_32309	MGLB01692
HOLleu_32517	MGLB18056
HOLleu_32561	MGLB01573
HOLleu_32597	MGLB02098
HOLleu_32636	MGLB01942
HOLleu_32676	MGLB01939
HOLleu_29736	MGLB20827
HOLleu_29779	MGLB02985
HOLleu_29820	MGLB03317
HOLleu_29985	MGLB02759
HOLleu_30069	MGLB02995
HOLleu_30270	MGLB02975
HOLleu_30438	MGLB20103
HOLleu_30518	MGLB02654
HOLleu_30592	MGLB03329
HOLleu_30631	MGLB16451
HOLleu_30711	MGLB03221
HOLleu_30932	MGLB02503
HOLleu_31095	MGLB03201
HOLleu_31176	MGLB02658
HOLleu_28143	MGLB12405
HOLleu_28217	MGLB06481
HOLleu_28396	MGLB06819
HOLleu_28672	MGLB06185
HOLleu_28710	MGLB06504
HOLleu_28782	MGLB06535
HOLleu_28819	MGLB06365
HOLleu_28867	MGLB06406
HOLleu_28993	MGLB14599
HOLleu_29031	MGLB17448
HOLleu_29147	MGLB06642
HOLleu_29229	MGLB06811
HOLleu_29313	MGLB06663
HOLleu_29361	MGLB05932
HOLleu_29399	MGLB06488
HOLleu_29443	MGLB01415
HOLleu_29617	MGLB05994
HOLleu_27161	MGLB14950
HOLleu_27241	MGLB15033
HOLleu_27375	MGLB14829
HOLleu_27542	MGLB09450
HOLleu_27630	MGLB14560
HOLleu_27761	MGLB14835
HOLleu_27844	MGLB14676
HOLleu_28018	MGLB14565
HOLleu_28062	MGLB14976
HOLleu_24561	MGLB05374
HOLleu_24987	MGLB05723
HOLleu_25040	MGLB05333
HOLleu_25432	MGLB05246
HOLleu_25510	MGLB05729
HOLleu_25969	MGLB05499
HOLleu_26090	MGLB05610
HOLleu_26128	MGLB10844
HOLleu_23092	MGLB09862
HOLleu_23177	MGLB09669
HOLleu_23217	MGLB09736
HOLleu_23796	MGLB09610
HOLleu_24061	MGLB09586
HOLleu_20944	MGLB03624
HOLleu_21033	MGLB03675
HOLleu_21260	MGLB04226
HOLleu_21402	MGLB06999
HOLleu_21441	MGLB03662
HOLleu_21851	MGLB03505
HOLleu_21893	MGLB03751
HOLleu_21934	MGLB00004
HOLleu_22256	MGLB19460
HOLleu_22466	MGLB03826
HOLleu_22552	MGLB10964
HOLleu_19260	MGLB11458
HOLleu_19302	MGLB11962
HOLleu_19341	MGLB11108
HOLleu_19422	MGLB12342
HOLleu_19587	MGLB11772
HOLleu_19632	MGLB11848
HOLleu_19808	MGLB11974
HOLleu_19844	MGLB11008
HOLleu_20000	MGLB11058
HOLleu_20042	MGLB11877
HOLleu_20133	MGLB11713
HOLleu_20168	MGLB11213
HOLleu_20212	MGLB12349
HOLleu_20710	MGLB11409
HOLleu_17433	MGLB00653
HOLleu_17589	MGLB01097
HOLleu_17681	MGLB06317
HOLleu_17818	MGLB10094
HOLleu_18096	MGLB00577
HOLleu_18174	MGLB00246
HOLleu_18246	MGLB01196
HOLleu_18327	MGLB00640
HOLleu_18407	MGLB00888
HOLleu_18445	MGLB00663
HOLleu_18496	MGLB00722
HOLleu_18578	MGLB01096
HOLleu_18614	MGLB03508
HOLleu_18689	MGLB03846
HOLleu_18776	MGLB00730
HOLleu_18857	MGLB00789
HOLleu_19013	MGLB00518
HOLleu_19051	MGLB00523
HOLleu_19090	MGLB00399
HOLleu_15642	MGLB13772
HOLleu_16085	MGLB13241
HOLleu_16216	MGLB13094
HOLleu_16305	MGLB05304
HOLleu_16430	MGLB13528
HOLleu_16717	MGLB13448
HOLleu_16795	MGLB13466
HOLleu_17090	MGLB10273
HOLleu_17177	MGLB13078
HOLleu_17302	MGLB13563
HOLleu_17341	MGLB07386
HOLleu_13796	MGLB20353
HOLleu_13837	MGLB20845
HOLleu_13876	MGLB20563
HOLleu_14007	MGLB20276
HOLleu_14050	MGLB20257
HOLleu_14091	MGLB20968
HOLleu_14289	MGLB20772
HOLleu_14330	MGLB20536
HOLleu_14487	MGLB20453
HOLleu_14523	MGLB20635
HOLleu_14609	MGLB20690
HOLleu_14693	MGLB00112
HOLleu_14820	MGLB20928
HOLleu_14860	MGLB20374
HOLleu_14943	MGLB20792
HOLleu_14983	MGLB20280
HOLleu_15028	MGLB20914
HOLleu_15328	MGLB11634
HOLleu_11919	MGLB09242
HOLleu_12000	MGLB09040
HOLleu_12047	MGLB08464
HOLleu_12171	MGLB08739
HOLleu_12211	MGLB09131
HOLleu_12246	MGLB08611
HOLleu_12291	MGLB08593
HOLleu_12462	MGLB08950
HOLleu_12499	MGLB08665
HOLleu_12581	MGLB08389
HOLleu_12659	MGLB08763
HOLleu_12694	MGLB09275
HOLleu_12732	MGLB08648
HOLleu_12773	MGLB09179
HOLleu_12889	MGLB09263
HOLleu_12973	MGLB08770
HOLleu_13009	MGLB08477
HOLleu_13129	MGLB09309
HOLleu_13480	MGLB19621
HOLleu_13522	MGLB08659
HOLleu_13558	MGLB09226
HOLleu_09418	MGLB07282
HOLleu_09504	MGLB07589
HOLleu_09592	MGLB14433
HOLleu_09709	MGLB07928
HOLleu_09790	MGLB07656
HOLleu_09960	MGLB07919
HOLleu_10315	MGLB07548
HOLleu_10352	MGLB07266
HOLleu_10876	MGLB07894
HOLleu_11026	MGLB07708
HOLleu_11070	MGLB07913
HOLleu_11159	MGLB14893
HOLleu_11204	MGLB07095
HOLleu_11503	MGLB07301
HOLleu_11538	MGLB08018
HOLleu_11575	MGLB07110
HOLleu_07075	MGLB16861
HOLleu_07237	MGLB16352
HOLleu_07318	MGLB17116
HOLleu_07354	MGLB16105
HOLleu_07460	MGLB16873
HOLleu_07560	MGLB17075
HOLleu_07607	MGLB17211
HOLleu_07651	MGLB19959
HOLleu_07777	MGLB07933
HOLleu_07860	MGLB17051
HOLleu_07900	MGLB17215
HOLleu_07937	MGLB16503
HOLleu_07976	MGLB16920
HOLleu_08014	MGLB16234
HOLleu_08090	MGLB16111
HOLleu_08167	MGLB16791
HOLleu_08209	MGLB16969
HOLleu_08330	MGLB16417
HOLleu_08671	MGLB17282
HOLleu_08826	MGLB16956
HOLleu_08870	MGLB16513
HOLleu_08953	MGLB16385
HOLleu_08992	MGLB16072
HOLleu_09033	MGLB17243
HOLleu_09071	MGLB16877
HOLleu_09118	MGLB16871
HOLleu_09159	MGLB17154
HOLleu_09203	MGLB16788
HOLleu_09250	MGLB16086
HOLleu_05011	MGLB11941
HOLleu_05049	MGLB12209
HOLleu_05404	MGLB11670
HOLleu_05446	MGLB11219
HOLleu_05526	MGLB11886
HOLleu_05609	MGLB12217
HOLleu_05961	MGLB11392
HOLleu_06040	MGLB11234
HOLleu_06135	MGLB11264
HOLleu_06297	MGLB11047
HOLleu_06373	MGLB10147
HOLleu_06614	MGLB05016
HOLleu_06653	MGLB11770
HOLleu_06690	MGLB12602
HOLleu_06767	MGLB11563
HOLleu_06859	MGLB12376
HOLleu_06904	MGLB11505
HOLleu_06945	MGLB17385
HOLleu_00052	MGLB14391
HOLleu_02646	MGLB14051
HOLleu_03078	MGLB19622
HOLleu_03542	MGLB14145
HOLleu_03672	MGLB18069
HOLleu_04245	MGLB08014
HOLleu_39463	MGLB03815
HOLleu_39581	MGLB18647
HOLleu_37110	MGLB10612
HOLleu_45104	MGLB10865
HOLleu_42672	MGLB06937
HOLleu_42427	MGLB01847
HOLleu_41102	MGLB19988
HOLleu_41266	MGLB19163
HOLleu_41305	MGLB19941
HOLleu_41351	MGLB19480
HOLleu_41544	MGLB19328
HOLleu_41902	MGLB19874
HOLleu_39881	MGLB19006
HOLleu_40035	MGLB17462
HOLleu_40075	MGLB19212
HOLleu_40320	MGLB19403
HOLleu_40443	MGLB19906
HOLleu_40526	MGLB19229
HOLleu_40563	MGLB19803
HOLleu_40736	MGLB19540
HOLleu_40774	MGLB19110
HOLleu_19638	MGLB11622
HOLleu_19812	MGLB11690
HOLleu_19850	MGLB14033
HOLleu_19929	MGLB11230
HOLleu_20006	MGLB08815
HOLleu_20302	MGLB11055
HOLleu_20468	MGLB11682
HOLleu_20627	MGLB11499
HOLleu_20714	MGLB11455
HOLleu_20795	MGLB12141
HOLleu_17401	MGLB00676
HOLleu_17438	MGLB00334
HOLleu_17474	MGLB00470
HOLleu_17778	MGLB00508
HOLleu_17822	MGLB01068
HOLleu_17859	MGLB00369
HOLleu_18178	MGLB00790
HOLleu_18215	MGLB00622
HOLleu_18331	MGLB00626
HOLleu_18449	MGLB05109
HOLleu_18501	MGLB00949
HOLleu_18696	MGLB01193
HOLleu_18823	MGLB00819
HOLleu_19055	MGLB01061
HOLleu_26174	MGLB05434
HOLleu_22851	MGLB09778
HOLleu_22932	MGLB09447
HOLleu_22974	MGLB01395
HOLleu_23019	MGLB05038
HOLleu_23221	MGLB10061
HOLleu_23301	MGLB09709
HOLleu_24025	MGLB00079
HOLleu_24069	MGLB09880
HOLleu_24265	MGLB00073
HOLleu_25436	MGLB05632
HOLleu_27980	MGLB14678
HOLleu_28067	MGLB15108
HOLleu_27851	MGLB15124
HOLleu_27499	MGLB14613
HOLleu_27546	MGLB14544
HOLleu_27676	MGLB14797
HOLleu_27288	MGLB14993
HOLleu_27380	MGLB14843
HOLleu_27420	MGLB13800
HOLleu_27456	MGLB14661
HOLleu_08021	MGLB16617
HOLleu_08059	MGLB16807
HOLleu_08098	MGLB17034
HOLleu_08219	MGLB16471
HOLleu_08417	MGLB15502
HOLleu_08527	MGLB16555
HOLleu_08567	MGLB16099
HOLleu_08604	MGLB16261
HOLleu_08640	MGLB16887
HOLleu_08711	MGLB17312
HOLleu_08753	MGLB07685
HOLleu_08877	MGLB17316
HOLleu_08960	MGLB16142
HOLleu_09079	MGLB16654
HOLleu_09642	MGLB07519
HOLleu_09676	MGLB07789
HOLleu_09717	MGLB08055
HOLleu_09425	MGLB12823
HOLleu_09511	MGLB08007
HOLleu_09601	MGLB07239
HOLleu_41115	MGLB19031
HOLleu_44518	MGLB11983
HOLleu_43475	MGLB06730
HOLleu_03815	MGLB14214
HOLleu_04072	MGLB13948
HOLleu_21243	MGLB01446
HOLleu_29577	MGLB06261
HOLleu_29618	MGLB06172
HOLleu_26544	MGLB14585
HOLleu_26669	MGLB18378
HOLleu_26895	MGLB14615
HOLleu_27044	MGLB14901
HOLleu_27121	MGLB14730
HOLleu_27162	MGLB14571
HOLleu_27338	MGLB14584
HOLleu_27543	MGLB01290
HOLleu_27712	MGLB14958
HOLleu_27977	MGLB15006
HOLleu_28019	MGLB14977
HOLleu_25041	MGLB05585
HOLleu_25433	MGLB05710
HOLleu_25550	MGLB05388
HOLleu_26091	MGLB05471
HOLleu_23139	MGLB09458
HOLleu_23218	MGLB09910
HOLleu_23377	MGLB09608
HOLleu_23853	MGLB02798
HOLleu_24022	MGLB09919
HOLleu_24064	MGLB09606
HOLleu_24219	MGLB09739
HOLleu_20898	MGLB03999
HOLleu_21034	MGLB03960
HOLleu_21311	MGLB03687
HOLleu_21354	MGLB03928
HOLleu_21403	MGLB07045
HOLleu_21894	MGLB11371
HOLleu_22076	MGLB08217
HOLleu_22425	MGLB03973
HOLleu_19261	MGLB12541
HOLleu_19303	MGLB12235
HOLleu_19342	MGLB11290
HOLleu_19386	MGLB11301
HOLleu_19423	MGLB11207
HOLleu_19468	MGLB12337
HOLleu_19548	MGLB12399
HOLleu_19845	MGLB11924
HOLleu_19961	MGLB11553
HOLleu_20213	MGLB11533
HOLleu_20419	MGLB12295
HOLleu_20507	MGLB12014
HOLleu_20588	MGLB11129
HOLleu_20624	MGLB11566
HOLleu_20711	MGLB11233
HOLleu_20752	MGLB12234
HOLleu_20791	MGLB11675
HOLleu_17550	MGLB06007
HOLleu_17590	MGLB16037
HOLleu_17682	MGLB01031
HOLleu_17775	MGLB00818
HOLleu_17819	MGLB00388
HOLleu_17856	MGLB09383
HOLleu_18097	MGLB01075
HOLleu_18136	MGLB14273
HOLleu_18175	MGLB00513
HOLleu_18328	MGLB00316
HOLleu_18367	MGLB00286
HOLleu_18408	MGLB01183
HOLleu_18497	MGLB01059
HOLleu_18541	MGLB00582
HOLleu_18579	MGLB00275
HOLleu_18651	MGLB00830
HOLleu_18777	MGLB00129
HOLleu_19052	MGLB00754
HOLleu_15816	MGLB13784
HOLleu_15894	MGLB13340
HOLleu_16051	MGLB20221
HOLleu_16086	MGLB13695
HOLleu_16177	MGLB15626
HOLleu_16258	MGLB13264
HOLleu_16393	MGLB13491
HOLleu_16431	MGLB13040
HOLleu_16546	MGLB13394
HOLleu_16664	MGLB13806
HOLleu_16718	MGLB13646
HOLleu_16957	MGLB19513
HOLleu_17135	MGLB13227
HOLleu_17179	MGLB03909
HOLleu_03636	MGLB14331
HOLleu_37704	MGLB10873
HOLleu_37742	MGLB10313
HOLleu_37659	MGLB10700
HOLleu_39092	MGLB18751
HOLleu_39174	MGLB18186
HOLleu_39220	MGLB18877
HOLleu_39347	MGLB18851
HOLleu_39430	MGLB18857
HOLleu_40821	MGLB19097
HOLleu_29413	MGLB06694
HOLleu_29501	MGLB06841
HOLleu_29589	MGLB09291
HOLleu_29664	MGLB17365
HOLleu_26870	MGLB14865
HOLleu_26944	MGLB15088
HOLleu_27510	MGLB14754
HOLleu_07238	MGLB16446
HOLleu_07319	MGLB17178
HOLleu_07608	MGLB16962
HOLleu_07652	MGLB16318
HOLleu_07861	MGLB16216
HOLleu_07901	MGLB16496
HOLleu_07938	MGLB16224
HOLleu_07977	MGLB00554
HOLleu_08050	MGLB16628
HOLleu_08168	MGLB16773
HOLleu_08210	MGLB16530
HOLleu_08291	MGLB16852
HOLleu_08331	MGLB16973
HOLleu_08372	MGLB16796
HOLleu_08447	MGLB16127
HOLleu_08484	MGLB17287
HOLleu_08559	MGLB16220
HOLleu_08597	MGLB17204
HOLleu_08743	MGLB16578
HOLleu_08871	MGLB16763
HOLleu_08914	MGLB10750
HOLleu_08954	MGLB16708
HOLleu_08994	MGLB16063
HOLleu_09035	MGLB16217
HOLleu_09204	MGLB16870
HOLleu_05013	MGLB11832
HOLleu_05051	MGLB11879
HOLleu_05178	MGLB12186
HOLleu_05259	MGLB12051
HOLleu_05527	MGLB11473
HOLleu_05566	MGLB08524
HOLleu_05611	MGLB12753
HOLleu_05703	MGLB12577
HOLleu_05745	MGLB11031
HOLleu_05962	MGLB11135
HOLleu_06041	MGLB12144
HOLleu_06298	MGLB11742
HOLleu_06374	MGLB11206
HOLleu_06541	MGLB11722
HOLleu_06616	MGLB12159
HOLleu_06691	MGLB12557
HOLleu_06769	MGLB11735
HOLleu_06860	MGLB11727
HOLleu_06905	MGLB12370
HOLleu_06946	MGLB11795
HOLleu_00053	MGLB14328
HOLleu_01803	MGLB18049
HOLleu_02688	MGLB14107
HOLleu_03983	MGLB16065
HOLleu_44232	MGLB06196
HOLleu_43874	MGLB00148
HOLleu_41229	MGLB19721
HOLleu_41592	MGLB19512
HOLleu_41638	MGLB19714
HOLleu_41722	MGLB03875
HOLleu_41761	MGLB19424
HOLleu_41864	MGLB19193
HOLleu_40036	MGLB19729
HOLleu_40076	MGLB19358
HOLleu_40119	MGLB19921
HOLleu_40360	MGLB19598
HOLleu_40527	MGLB19737
HOLleu_40694	MGLB19691
HOLleu_40737	MGLB19649
HOLleu_40775	MGLB19777
HOLleu_40854	MGLB04039
HOLleu_40974	MGLB19468
HOLleu_38733	MGLB18695
HOLleu_38969	MGLB18598
HOLleu_39049	MGLB05026
HOLleu_39338	MGLB14986
HOLleu_39422	MGLB18485
HOLleu_39467	MGLB18243
HOLleu_39586	MGLB18325
HOLleu_37157	MGLB10630
HOLleu_37402	MGLB10661
HOLleu_37443	MGLB10363
HOLleu_37616	MGLB10263
HOLleu_37771	MGLB10565
HOLleu_37811	MGLB01429
HOLleu_37939	MGLB10676
HOLleu_38183	MGLB10367
HOLleu_35980	MGLB17711
HOLleu_36215	MGLB17777
HOLleu_36270	MGLB17705
HOLleu_36388	MGLB14517
HOLleu_36515	MGLB17718
HOLleu_36761	MGLB18003
HOLleu_36846	MGLB17876
HOLleu_36886	MGLB01498
HOLleu_37031	MGLB17913
HOLleu_34244	MGLB15203
HOLleu_34394	MGLB06758
HOLleu_34437	MGLB15692
HOLleu_34475	MGLB15514
HOLleu_34550	MGLB15378
HOLleu_34769	MGLB15905
HOLleu_34852	MGLB15320
HOLleu_34985	MGLB15191
HOLleu_35023	MGLB15333
HOLleu_35193	MGLB15764
HOLleu_35400	MGLB15497
HOLleu_35483	MGLB15943
HOLleu_32873	MGLB14112
HOLleu_32988	MGLB04157
HOLleu_33035	MGLB04270
HOLleu_33077	MGLB04447
HOLleu_33282	MGLB04596
HOLleu_33359	MGLB04212
HOLleu_33401	MGLB04422
HOLleu_33621	MGLB04848
HOLleu_33661	MGLB04497
HOLleu_33695	MGLB04858
HOLleu_33738	MGLB04929
HOLleu_33936	MGLB04106
HOLleu_34030	MGLB04204
HOLleu_34107	MGLB04385
HOLleu_34145	MGLB04512
HOLleu_31242	MGLB02337
HOLleu_31796	MGLB21024
HOLleu_32058	MGLB01844
HOLleu_32103	MGLB01815
HOLleu_32270	MGLB01884
HOLleu_32312	MGLB02001
HOLleu_32483	MGLB02113
HOLleu_32599	MGLB01725
HOLleu_32638	MGLB01521
HOLleu_29738	MGLB10230
HOLleu_29944	MGLB11547
HOLleu_29990	MGLB03145
HOLleu_30030	MGLB03077
HOLleu_30152	MGLB03165
HOLleu_30273	MGLB18063
HOLleu_30520	MGLB02712
HOLleu_30556	MGLB16549
HOLleu_30594	MGLB03229
HOLleu_30896	MGLB02888
HOLleu_30935	MGLB13229
HOLleu_31013	MGLB02918
HOLleu_31097	MGLB03024
HOLleu_31136	MGLB02677
HOLleu_28184	MGLB06822
HOLleu_28351	MGLB06040
HOLleu_28479	MGLB06836
HOLleu_28516	MGLB06316
HOLleu_28551	MGLB05827
HOLleu_28632	MGLB06242
HOLleu_28674	MGLB06539
HOLleu_28712	MGLB06470
HOLleu_28822	MGLB06538
HOLleu_28869	MGLB12898
HOLleu_29033	MGLB05902
HOLleu_29152	MGLB06026
HOLleu_29232	MGLB06028
HOLleu_29317	MGLB14540
HOLleu_29363	MGLB06041
HOLleu_29401	MGLB06503
HOLleu_29578	MGLB06148
HOLleu_29619	MGLB06520
HOLleu_26545	MGLB09618
HOLleu_26860	MGLB14934
HOLleu_26896	MGLB14878
HOLleu_27011	MGLB14468
HOLleu_27163	MGLB14809
HOLleu_27243	MGLB15092
HOLleu_27284	MGLB14606
HOLleu_27418	MGLB18146
HOLleu_27544	MGLB14931
HOLleu_27632	MGLB12387
HOLleu_27713	MGLB14739
HOLleu_27764	MGLB15057
HOLleu_27937	MGLB14539
HOLleu_24564	MGLB05605
HOLleu_25120	MGLB05704
HOLleu_25165	MGLB05535
HOLleu_25434	MGLB19326
HOLleu_25895	MGLB05481
HOLleu_25973	MGLB05240
HOLleu_26171	MGLB05659
HOLleu_22891	MGLB10049
HOLleu_23016	MGLB18387
HOLleu_23338	MGLB09815
