XP_054747949	XP_003726530
XP_054753856	XP_030830656
XP_054753994	XP_030837180
XP_054754127	XP_030836791
XP_054754258	XP_030830023
XP_054754331	XP_030830677
XP_054754467	XP_011669165
XP_054754532	XP_030830812
XP_054754615	XP_011660808
XP_054754691	XP_003723879
XP_054754745	XP_011681484
XP_054754799	XP_030836275
XP_054754867	XP_030836538
XP_054754920	XP_030836097
XP_054754982	XP_030832994
XP_054755027	XP_030830022
XP_054755089	XP_011664207
XP_054755146	XP_030836433
XP_054755208	XP_001179444
XP_054755299	XP_030836958
XP_054755433	XP_030837177
XP_054755675	XP_784204
XP_054755845	XP_003728664
XP_054755959	XP_011683664
XP_054756018	XP_030836941
XP_054756080	XP_030836495
XP_054756162	XP_030832507
XP_054756299	XP_030850206
XP_054756364	XP_003724905
XP_054756426	XP_003726120
XP_054756499	XP_011662090
XP_054756553	XP_784558
XP_054756622	XP_784385
XP_054756681	XP_003730358
XP_054756734	XP_030830783
XP_054756879	XP_789909
XP_054756985	XP_030830115
XP_054757338	XP_003727789
XP_054757749	XP_030849231
XP_054758147	XP_030854463
XP_054758210	XP_787850
XP_054758284	XP_030854697
XP_054758354	XP_785983
XP_054758484	XP_011662533
XP_054758621	XP_030854145
XP_054758698	XP_785670
XP_054758748	XP_030854866
XP_054758810	NP_001123283
XP_054758941	XP_011675186
XP_054759064	XP_011675601
XP_054759182	XP_011671240
XP_054759400	XP_011664699
XP_054759578	XP_780301
XP_054759706	XP_030854822
XP_054759771	XP_782631
XP_054759858	XP_030854573
XP_054760059	XP_030833335
XP_054760297	XP_030834336
XP_054760467	XP_030833578
XP_054760574	XP_030830346
XP_054760801	XP_030830390
XP_054761061	XP_030834651
XP_054761651	XP_030845053
XP_054761992	XP_030844897
XP_054762154	XP_788295
XP_054762256	XP_030845184
XP_054762702	XP_030840751
XP_054762774	XP_030840723
XP_054762846	XP_030840622
XP_054762902	XP_030839849
XP_054763257	XP_783800
XP_054763351	XP_799247
XP_054763415	XP_030840387
XP_054763487	XP_030840886
XP_054763686	XP_011680929
XP_054763870	XP_011668070
XP_054764106	XP_011676930
XP_054764201	XP_011677133
XP_054764380	XP_030851823
XP_054764437	XP_030832116
XP_054764516	XP_030851674
XP_054764570	XP_796216
XP_054764729	XP_030851651
XP_054764833	XP_003730438
XP_054764906	XP_030836443
XP_054765388	XP_030852159
XP_054765452	XP_782391
XP_054765975	XP_781677
XP_054766063	XP_030842266
XP_054766310	XP_797642
XP_054766408	XP_011678937
XP_054766560	XP_787135
XP_054766615	XP_030841782
XP_054766686	XP_011671553
XP_054766788	XP_798427
XP_054767044	XP_030845965
XP_054767196	XP_003728441
XP_054767315	XP_001195531
XP_054767395	XP_030845825
XP_054767498	XP_011674896
XP_054767807	XP_003729183
XP_054767991	XP_030845947
XP_054768080	XP_003725361
XP_054768182	XP_030846865
XP_054768315	XP_003725867
XP_054768571	XP_030842627
XP_054768656	XP_030842434
XP_054768722	XP_030843208
XP_054768787	XP_030846961
XP_054768861	XP_792019
XP_054768944	XP_781724
XP_054769005	XP_030842762
XP_054769085	XP_795530
XP_054769198	XP_030843465
XP_054769346	XP_030853979
XP_054769912	XP_030853388
XP_054770248	XP_003726840
XP_054770345	XP_030853015
XP_054770492	XP_011672134
XP_054770595	XP_011681961
XP_054770685	XP_003727179
XP_054771405	XP_030837469
XP_054771743	XP_780304
XP_054771829	XP_003727993
XP_054771931	XP_796032
XP_054772033	XP_030838868
XP_054772531	XP_030839210
XP_054772588	XP_030838979
XP_054772794	XP_030838931
XP_054772945	XP_030838788
XP_054773048	XP_030838875
XP_054773156	XP_030837434
XP_054773238	XP_030835391
XP_054773587	XP_030835501
XP_054773709	XP_003726807
XP_054773905	XP_030835102
XP_054774172	XP_030834915
XP_054774277	XP_030844396
XP_054774358	XP_030844537
XP_054774488	XP_011683248
XP_054774858	XP_011669070
XP_054775005	XP_780405
XP_054775202	NP_999630
XP_063950957	XP_785120
XP_063951021	XP_030831189
XP_063951085	XP_030833515
XP_063951245	XP_780777
XP_063951309	XP_030831866
XP_063951341	XP_011679908
XP_063951373	XP_030831555
XP_063951437	XP_011662164
XP_063951597	XP_030831661
XP_063951629	XP_030856406
XP_063951661	XP_030847961
XP_063951757	XP_011676907
XP_063951949	XP_011672945
XP_063951981	XP_030846893
XP_063952045	XP_030828035
XP_063952109	XP_785652
XP_063952301	XP_030827818
XP_063952365	XP_030856203
XP_063952493	XP_001199642
XP_063952557	XP_011660909
XP_063952685	XP_793443
XP_063952717	XP_030856251
XP_063952909	XP_030827920
XP_063952941	XP_030828667
XP_063952973	XP_783668
XP_063953005	XP_030855747
XP_063953037	XP_787649
XP_063953133	XP_030856046
XP_063953165	XP_030830370
XP_063953197	XP_030828565
XP_063953229	XP_003723848
XP_063953325	XP_030829077
XP_063953389	XP_030829336
XP_063953581	XP_011680432
XP_063953645	XP_030830123
XP_063953741	XP_796958
XP_063953773	XP_030828648
XP_063953869	XP_030832222
XP_063953933	XP_030855982
XP_063954029	XP_030829230
XP_063954157	XP_030850814
XP_063954253	XP_003728827
XP_063954445	XP_030850310
XP_063954477	XP_030851053
XP_063954541	XP_011684001
XP_063954605	XP_030850168
XP_063954701	XP_794415
XP_063954829	XP_030850376
XP_063954861	XP_030828427
XP_063954957	XP_030854488
XP_063954989	XP_011664579
XP_063955309	XP_003730344
XP_063955373	XP_030830609
XP_063955501	XP_030837182
XP_063955597	XP_030837166
XP_063955661	XP_030832455
XP_063955757	XP_030833107
XP_063955789	XP_030829926
XP_063955821	XP_030831679
XP_063955885	XP_791037
XP_063955949	XP_030833252
XP_063956013	NP_999828
XP_063956045	XP_798268
XP_063956141	XP_011677208
XP_063956237	XP_030832490
XP_063956333	XP_030832941
XP_063956429	XP_011676650
XP_063956493	XP_030849315
XP_063956589	XP_030829965
XP_063956749	XP_030849440
XP_063956781	XP_030856191
XP_063956877	XP_030849240
XP_063956941	XP_030848746
XP_063956973	XP_030834820
XP_063957005	XP_030848892
XP_063957069	XP_030849312
XP_063957101	XP_011677654
XP_063957133	XP_030849615
XP_063957165	XP_030837118
XP_063957229	XP_003723800
XP_063957261	XP_030849662
XP_063957421	XP_030828101
XP_063957549	XP_003726778
XP_063957581	NP_999753
XP_063957613	XP_011668341
XP_063957677	NP_999633
XP_063957901	XP_011672354
XP_063958093	XP_030855350
XP_063958189	XP_030854569
XP_063958253	XP_003725046
XP_063958285	XP_030830655
XP_063958413	XP_011671114
XP_063958605	XP_030854683
XP_063958637	XP_030854377
XP_063958701	XP_011671251
XP_063958733	XP_783567
XP_063958765	XP_011675469
XP_063958829	XP_030855559
XP_063958989	XP_003723596
XP_063959085	XP_030853036
XP_063959341	XP_787917
XP_063959693	XP_030833995
XP_063959789	XP_030833396
XP_063959885	XP_030833671
XP_063960013	XP_030830421
XP_063960205	XP_030850512
XP_063960301	XP_030833749
XP_063960429	XP_798048
XP_063960493	XP_030845020
XP_063960525	XP_030845500
XP_063960621	XP_030845102
XP_063960653	XP_030845524
XP_063960749	XP_030851628
XP_063960909	XP_030844936
XP_063960941	XP_797015
XP_063961101	XP_030844660
XP_063961197	XP_030840845
XP_063961229	XP_785786
XP_063961357	XP_786592
XP_063961389	XP_030839757
XP_063961517	XP_030840350
XP_063961549	XP_003726814
XP_063961581	XP_030847363
XP_063961645	XP_030840736
XP_063961677	XP_030840604
XP_063961741	XP_030842008
XP_063961773	XP_030840623
XP_063961805	XP_030840682
XP_063961837	XP_030854591
XP_063961869	XP_030840250
XP_063961965	XP_030839970
XP_063962061	XP_030840477
XP_063962093	XP_030840076
XP_063962125	XP_003730495
XP_063962157	XP_011674484
XP_063962221	XP_030846879
XP_063962253	XP_003723998
XP_063962285	XP_011672389
XP_063962317	XP_030851995
XP_063962349	XP_795192
XP_063962381	XP_030852103
XP_063962413	XP_030851784
XP_063962477	XP_030834007
XP_063962509	XP_030851917
XP_063962605	XP_030851419
XP_063962637	XP_030851735
XP_063962733	XP_030835796
XP_063962797	XP_001184116
XP_063962829	XP_030851560
XP_063962893	XP_030848374
XP_063962925	XP_030852423
XP_063962957	XP_030830244
XP_063963117	XP_011672497
XP_063963181	XP_030852563
XP_063963309	XP_030849878
XP_063963373	XP_030848870
XP_063963405	XP_011661670
XP_063963437	XP_030842126
XP_063963469	XP_030847778
XP_063963501	XP_011683592
XP_063963533	XP_030841332
XP_063963629	XP_780302
XP_063963661	XP_030841387
XP_063963757	XP_030842073
XP_063963885	XP_003724872
XP_063963949	XP_787621
XP_063963981	XP_030841917
XP_063964013	XP_030848928
XP_063964045	XP_030841945
XP_063964205	XP_030846206
XP_063964237	XP_030846333
XP_063964269	XP_030847304
XP_063964333	XP_030846411
XP_063964493	XP_030834892
XP_063964525	XP_030831802
XP_063964557	NP_001091915
XP_063964589	XP_011675150
XP_063964621	XP_030846183
XP_063964653	XP_030849365
XP_063964685	XP_790373
XP_063964717	XP_003727418
XP_063964749	XP_030845952
XP_063964813	XP_011683482
XP_063964909	XP_030845986
XP_063965133	XP_030843110
XP_063965197	XP_030843542
XP_063965261	XP_030842046
XP_063965357	XP_800016
XP_063965389	XP_788239
XP_063965453	XP_003724424
XP_063965517	XP_030842583
XP_063965613	XP_030842841
XP_063965645	XP_030842619
XP_063965677	XP_030831385
XP_063965773	XP_030843419
XP_063965805	XP_784416
XP_063965837	XP_030842556
XP_063965869	XP_030843027
XP_063965901	XP_782252
XP_063966093	XP_030853130
XP_063966189	XP_030853338
XP_063966253	XP_030854068
XP_063966285	XP_030853556
XP_063966381	XP_030853635
XP_063966605	XP_030853787
XP_063966701	XP_030854036
XP_063966797	XP_788468
XP_063966957	XP_011668985
XP_063967021	XP_030834407
XP_063967117	XP_030837568
XP_063967277	XP_001198138
XP_063967309	XP_030837405
XP_063967437	XP_030838039
XP_063967501	XP_001186224
XP_063967597	XP_030838390
XP_063967757	XP_795905
XP_063967789	XP_781742
XP_063967853	XP_030839125
XP_063967885	XP_030839285
XP_063967949	XP_030838768
XP_063967981	XP_030839134
XP_063968205	XP_030835889
XP_063968269	XP_030838853
XP_063968301	XP_030839666
XP_063968365	XP_011665012
XP_063968525	XP_030839049
XP_063968557	XP_030838321
XP_063968749	XP_030838995
XP_063968781	XP_030834895
XP_063968813	XP_030835126
XP_063968877	XP_030835223
XP_063969037	XP_011665574
XP_063969069	XP_030835748
XP_063969133	XP_030835115
XP_063969165	XP_792482
XP_063969229	XP_011680170
XP_063969261	XP_794120
XP_063969453	XP_030835589
XP_063969485	XP_030835352
XP_063969549	XP_003726216
XP_063969613	XP_030835611
XP_063969677	XP_030835729
XP_063969709	XP_030844018
XP_063969741	XP_030844133
XP_063969837	XP_030843832
XP_063969869	XP_030843607
XP_063969933	XP_001176328
XP_063969965	XP_030844220
XP_063969997	XP_030843643
XP_063970029	XP_030844504
XP_063970061	XP_030843794
XP_063970093	XP_011681644
XP_063970157	XP_030846246
XP_063970349	XP_784662
XP_063970445	XP_003723711
XP_063970605	XP_030837148
XP_063970669	XP_030836239
XP_063970733	XP_011664140
XP_063970765	XP_030831365
XP_063970797	XP_030843682
XP_063970829	XP_030845244
XP_063970861	XP_030829934
XP_063970957	XP_030845374
XP_063971021	XP_030846485
XP_063971053	XP_790357
XP_063971085	XP_030844276
XP_063971181	XP_030844480
XP_063971277	XP_011664932
XP_063971725	XP_030847337
XP_063971789	XP_030831592
XP_054747985	XP_011670220
XP_054748160	XP_030831698
XP_054748213	XP_780795
XP_054748270	XP_030831214
XP_054748405	XP_798676
XP_054748548	NP_001028819
XP_054748634	XP_030831355
XP_054748908	XP_030831670
XP_054749152	XP_030847898
XP_054749210	XP_030847575
XP_054749278	XP_790387
XP_054749399	XP_789289
XP_054749575	XP_030836179
XP_054749786	XP_030828226
XP_054749899	XP_030828820
XP_054750180	XP_030830151
XP_054750306	XP_011673510
XP_054750375	XP_030829427
XP_054750627	XP_011665967
XP_054750751	XP_003728520
XP_054750851	XP_030828018
XP_054751160	XP_789273
XP_054751206	XP_030856413
XP_054751248	XP_793542
XP_054751360	XP_030828640
XP_054751473	XP_030828815
XP_054751528	XP_001175653
XP_054751729	XP_030828785
XP_054751781	XP_011676549
XP_054751827	XP_030829014
XP_054751877	XP_030827839
XP_054751973	XP_030829480
XP_054752045	XP_011681454
XP_054752174	XP_011683769
XP_054752348	XP_030829374
XP_054752402	XP_030829064
XP_054752489	XP_030829502
XP_054752580	XP_798674
XP_054752646	XP_011678372
XP_054752720	XP_030850092
XP_054752801	XP_030850343
XP_054752919	XP_030830781
XP_054753012	XP_030850635
XP_054753105	XP_783727
XP_054753174	XP_001200318
XP_054753312	XP_030851181
XP_054753440	XP_003723484
XP_054753498	XP_030855553
XP_054753857	XP_030850096
XP_054753996	XP_030846212
XP_054754074	XP_003728202
XP_054754130	XP_030836959
XP_054754193	XP_011673799
XP_054754262	XP_030830874
XP_054754333	XP_003724394
XP_054754533	XP_003725275
XP_054754692	XP_001189729
XP_054754800	XP_030836291
XP_054754921	XP_793803
XP_054754983	XP_030833013
XP_054755034	XP_030836829
XP_054755090	XP_030836962
XP_054755149	XP_030836087
XP_054755301	XP_030834462
XP_054755437	XP_030836427
XP_054755532	XP_030836708
XP_054755681	XP_787047
XP_054755849	XP_011669173
XP_054756019	XP_003725044
XP_054756163	XP_030832508
XP_054756556	XP_011673334
XP_054756623	XP_792326
XP_054756682	XP_003724341
XP_054756885	XP_003724939
XP_054757120	XP_003728781
XP_054757595	XP_011665925
XP_054758083	XP_030854523
XP_054758150	XP_030854954
XP_054758211	XP_011677132
XP_054758285	XP_011666725
XP_054758355	XP_786080
XP_054758486	XP_797510
XP_054758566	XP_001198416
XP_054758699	XP_030854941
XP_054758750	XP_030855216
XP_054758811	XP_030855369
XP_054758874	XP_011661935
XP_054759067	XP_003726258
XP_054759187	XP_011664853
XP_054759710	XP_030854201
XP_054759772	XP_001178344
XP_054760064	XP_030833330
XP_054760197	XP_030834181
XP_054760472	XP_030833597
XP_054760577	XP_001199384
XP_054761315	XP_030845310
XP_054761656	XP_030845128
XP_054761760	XP_001200592
XP_054761893	XP_030845532
XP_054761993	XP_030844898
XP_054762156	XP_001198056
XP_054762262	XP_030845011
XP_054762405	XP_030839875
XP_054762703	XP_030840755
XP_054762775	XP_800344
XP_054762957	XP_030840172
XP_054763266	XP_030831353
XP_054763359	XP_030847806
XP_054763418	XP_030840395
XP_054763872	XP_030840121
XP_054763961	XP_030851509
XP_054764109	XP_030851845
XP_054764386	XP_030850739
XP_054764439	XP_030851932
XP_054764517	XP_001177437
XP_054764730	XP_796186
XP_054765240	XP_030851721
XP_054765396	XP_030848058
XP_054765595	XP_003725033
XP_054765771	XP_030855917
XP_054765910	XP_030841354
XP_054766066	XP_030842113
XP_054766179	XP_030831073
XP_054766314	XP_794774
XP_054766561	XP_030842096
XP_054766618	XP_030841983
XP_054766690	XP_011662403
XP_054767053	XP_783971
XP_054767319	XP_030836980
XP_054767396	XP_030846484
XP_054767514	XP_030840851
XP_054767680	XP_792896
XP_054767808	XP_030846724
XP_054767903	XP_011683004
XP_054768081	XP_030831643
XP_054768325	XP_030842763
XP_054768501	XP_030843205
XP_054768574	XP_030842518
XP_054768657	XP_030842432
XP_054768724	XP_011679582
XP_054768792	XP_786461
XP_054768862	XP_784173
XP_054768948	XP_030842695
XP_054769088	XP_001176793
XP_054769201	XP_011681774
XP_054769722	XP_030831561
XP_054769810	XP_030853531
XP_054769913	XP_791119
XP_054770121	XP_011671877
XP_054770250	XP_003726836
XP_054770494	XP_030853580
XP_054770687	XP_794913
XP_054770772	XP_011674189
XP_054771212	XP_030837483
XP_054771746	XP_792123
XP_054771933	XP_781738
XP_054772535	XP_030838710
XP_054772796	XP_030839503
XP_054772949	XP_030839058
XP_054773049	XP_003729500
XP_054773159	XP_003728452
XP_054773363	XP_030834976
XP_054773599	XP_030835515
XP_054773711	XP_030835663
XP_054773818	XP_792912
XP_054773906	XP_030835717
XP_054774071	XP_030835599
XP_054774177	XP_003729524
XP_054774280	XP_003723759
XP_054774362	XP_797556
XP_054774496	NP_001073024
XP_054774862	XP_011661696
XP_054775006	XP_030844373
XP_063950958	XP_030831376
XP_063951022	XP_793987
XP_063951086	XP_030833575
XP_063951118	XP_030840731
XP_063951278	XP_003727785
XP_063951342	XP_794275
XP_063951374	XP_030831554
XP_063951438	XP_030831980
XP_063951534	XP_789477
XP_063951566	XP_030831589
XP_063951598	XP_030831239
XP_063951630	XP_030828058
XP_063951694	XP_030847056
XP_063951758	XP_001198564
XP_063951790	XP_030831482
XP_063951918	XP_030832003
XP_063951982	XP_030849957
XP_063952046	XP_030846473
XP_063952174	XP_003725946
XP_063952238	NP_001116968
XP_063952398	XP_030849678
XP_063952430	XP_030828897
XP_063952622	XP_030828634
XP_063952654	XP_001195971
XP_063952750	XP_030856040
XP_063952974	XP_030827898
XP_063953038	XP_786064
XP_063953134	XP_011675546
XP_063953166	XP_030828100
XP_063953262	XP_030830002
XP_063953390	XP_780713
XP_063953454	XP_799992
XP_063953550	XP_030830398
XP_063953646	XP_030856221
XP_063953774	XP_003726769
XP_063953806	XP_796219
XP_063953998	XP_011683302
XP_063954094	XP_030851139
XP_063954190	XP_791328
XP_063954286	XP_030851008
XP_063954350	XP_030851270
XP_063954446	XP_030850311
XP_063954478	XP_030851034
XP_063954542	XP_003724554
XP_063954638	XP_030850584
XP_063954702	XP_030832206
XP_063954734	XP_030830265
XP_063954766	XP_030850694
XP_063954862	XP_787081
XP_063954894	XP_030850721
XP_063955086	XP_001198482
XP_063955118	XP_030836765
XP_063955150	XP_030836351
XP_063955246	XP_030837006
XP_063955310	XP_030836719
XP_063955438	XP_011679198
XP_063955470	XP_030833094
XP_063955566	XP_030832154
XP_063955598	XP_783965
XP_063955630	XP_030831817
XP_063955758	XP_030833298
XP_063955790	XP_789184
XP_063955822	XP_030832429
XP_063955886	XP_030832187
XP_063955950	XP_030843748
XP_063955982	XP_030832746
XP_063956014	XP_003730166
XP_063956046	XP_030833176
XP_063956110	XP_793829
XP_063956174	XP_030833029
XP_063956206	XP_787406
XP_063956238	XP_030832717
XP_063956302	XP_030830159
XP_063956462	XP_001175881
XP_063956494	XP_001201177
XP_063956558	XP_030848483
XP_063956686	XP_030849919
XP_063956718	XP_030830211
XP_063956878	XP_030849826
XP_063957006	XP_030832647
XP_063957166	XP_030848674
XP_063957326	XP_011669127
XP_063957422	XP_030855400
XP_063957550	XP_784283
XP_063957870	XP_030830553
XP_063957902	XP_030854870
XP_063957934	XP_788739
XP_063957966	XP_785321
XP_063958062	XP_030853695
XP_063958094	XP_030854494
XP_063958222	XP_003726479
XP_063958318	XP_030855193
XP_063958350	XP_030854511
XP_063958382	XP_784899
XP_063958414	XP_030854652
XP_063958478	XP_030855592
XP_063958734	XP_003723451
XP_063958766	XP_030854869
XP_063958798	XP_786047
XP_063958830	XP_030855322
XP_063958990	XP_011668959
XP_063959022	XP_790920
XP_063959054	XP_030855123
XP_063959182	XP_797226
XP_063959630	XP_030833553
XP_063959662	XP_011666288
XP_063959822	XP_030834642
XP_063959854	XP_781716
XP_063959886	XP_030834461
XP_063959918	XP_792607
XP_063959982	XP_030850260
XP_063960014	XP_781025
XP_063960046	XP_030830630
XP_063960142	XP_786321
XP_063960206	XP_030850532
XP_063960334	XP_030833644
XP_063960430	XP_001184407
XP_063960462	XP_030845179
XP_063960526	XP_794552
XP_063960590	XP_011663784
XP_063960654	XP_030845525
XP_063960750	XP_030845594
XP_063960910	XP_030844935
XP_063960942	XP_030845432
XP_063961134	XP_030844774
XP_063961230	XP_030840006
XP_063961262	XP_796667
XP_063961358	XP_030840021
XP_063961390	XP_011667532
XP_063961422	XP_030830410
XP_063961550	XP_787100
XP_063961582	XP_030840310
XP_063961646	XP_030840734
XP_063961678	XP_030840605
XP_063961710	NP_999701
XP_063961742	XP_030840434
XP_063961774	XP_030854942
XP_063962094	XP_030840986
XP_063962222	XP_030841021
XP_063962254	XP_030828760
XP_063962286	XP_030830533
XP_063962318	XP_787070
XP_063962542	XP_030851984
XP_063962574	XP_030852313
XP_063962670	NP_999784
XP_063962702	XP_030851426
XP_063962766	XP_011683338
XP_063962862	XP_003728867
XP_063962926	XP_794612
XP_063963182	XP_030852845
XP_063963246	XP_790718
XP_063963310	XP_030842199
XP_063963470	XP_030842004
XP_063963502	XP_795044
XP_063963566	XP_011678337
XP_063963630	XP_030841646
XP_063963662	XP_003731132
XP_063963694	XP_030842279
XP_063963726	XP_030841956
XP_063963790	XP_030842017
XP_063963886	XP_800179
XP_063963918	XP_030841741
XP_063963982	XP_030841310
XP_063964014	XP_030847804
XP_063964046	XP_030841287
XP_063964238	XP_030846334
XP_063964270	XP_030846372
